Mamu-AG1__05_22_01_01-gen
Mamu-AG1__05_22_01_01-nuc
Mamu-B__074_03Sp-nuc
Mamu-DMA__02_01_01-nuc
Mamu-DMA__02_01_02-nuc
Mamu-DMA__02_01_03-nuc
Mamu-DMA__02_01_04-nuc
Mamu-DMA__02_02_01-nuc
Mamu-DMA__02_02_02-nuc
Mamu-DMB__03_01-nuc
Mamu-DMB__03_02_01-nuc
Mamu-DMB__03_02_02-nuc
Mamu-DMB__03_03-nuc
Mamu-DPB2__01_01-nuc
Mamu-DPB2__01_02-nuc
Mamu-DPB2__01_03-nuc
Mamu-DRA__01_01-nuc
Mamu-DRA__01_02_01_01-gen
Mamu-DRA__01_02_01_01-nuc
Mamu-DRA__01_02_01_02-gen
Mamu-DRA__01_02_01_02-nuc
Mamu-DRA__01_02_01_03-gen
Mamu-DRA__01_02_01_03-nuc
Mamu-DRA__01_02_01_05-gen
Mamu-DRA__01_02_01_05-nuc
Mamu-DRA__01_02_02_01-gen
Mamu-DRA__01_02_02_01-nuc
Mamu-DRA__01_02_02_02-gen
Mamu-DRA__01_02_02_02-nuc
Mamu-DRA__01_02_03_01-gen
Mamu-DRA__01_02_03_01-nuc
Mamu-DRA__01_02_03_02-gen
Mamu-DRA__01_02_03_02-nuc
Mamu-DRA__01_02_04_01-gen
Mamu-DRA__01_02_04_01-nuc
Mamu-DRA__01_02_05_01-gen
Mamu-DRA__01_02_05_01-nuc
Mamu-DRA__01_02_06_01-gen
Mamu-DRA__01_02_06_01-nuc
Mamu-DRA__01_02_07_01-gen
Mamu-DRA__01_02_07_01-nuc
Mamu-DRA__01_02_08-nuc
Mamu-DRA__01_02_09-nuc
Mamu-DRA__01_03_01_01-gen
Mamu-DRA__01_03_01_01-nuc
Mamu-DRA__01_03_02-nuc
Mamu-DRA__01_04_01_01-gen
Mamu-DRA__01_04_01_01-nuc
Mamu-DRA__01_04_01_02-gen
Mamu-DRA__01_04_01_02-nuc
Mamu-DRA__01_04_02_01-gen
Mamu-DRA__01_04_02_01-nuc
Mamu-DRA__01_04_03-nuc
Mamu-DRA__01_04_04-nuc
Mamu-DRA__01_04_05-nuc
Mamu-DRA__01_04_06-nuc
Mamu-DRA__01_04_07-nuc
Mamu-DRA__01_04_08_01-gen
Mamu-DRA__01_04_08_01-nuc
Mamu-DRA__01_05_01_01-gen
Mamu-DRA__01_05_01_01-nuc
Mamu-DRA__01_06_01-nuc
Mamu-DRA__01_06_02-nuc
Mamu-DRA__01_06_03-nuc
Mamu-DRA__01_07-nuc
Mamu-DRA__01_08-nuc
Mamu-DRA__01_09-nuc
Mamu-DRA__01_10-nuc
Mamu-DRA__02_01_01_01-gen
Mamu-DRA__02_01_01_01-nuc
Mamu-DRB6__01_16-nuc
Mamu-DRB6__01_19-nuc
